geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area,total_population_25_under,proportion_25_under
11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",3187,1738.0,25761.0,231300.0,169.0,41.0,3054.0,0.0,0.0,0.0,11.0,0.0,81.0,Washington,Washington-Arlington-Alexandria,1449.0,0.45465955443991213
11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",4256,3126.0,54338.0,412100.0,792.0,132.0,3793.0,72.0,21.0,0.0,20.0,58.0,160.0,Washington,Washington-Arlington-Alexandria,1130.0,0.26550751879699247
11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",3949,2309.0,31714.0,226400.0,388.0,0.0,3804.0,0.0,8.0,0.0,0.0,32.0,105.0,Washington,Washington-Arlington-Alexandria,1640.0,0.41529501139528996
11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",2547,2030.0,129167.0,753800.0,1588.0,1740.0,514.0,1.0,146.0,0.0,3.0,70.0,73.0,Washington,Washington-Arlington-Alexandria,517.0,0.20298390263054575
11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",5254,3275.0,44217.0,350300.0,1061.0,567.0,4324.0,0.0,59.0,0.0,0.0,83.0,221.0,Washington,Washington-Arlington-Alexandria,1979.0,0.37666539779215835
11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",3144,2335.0,104603.0,478200.0,1295.0,577.0,2432.0,0.0,34.0,0.0,0.0,44.0,57.0,Washington,Washington-Arlington-Alexandria,809.0,0.25731552162849874
11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",2204,1758.0,56010.0,198400.0,337.0,51.0,2059.0,9.0,0.0,0.0,5.0,24.0,56.0,Washington,Washington-Arlington-Alexandria,446.0,0.20235934664246824
11001009700,"Census Tract 97, District of Columbia, District of Columbia",3255,1976.0,31771.0,261900.0,227.0,23.0,3207.0,0.0,0.0,0.0,8.0,0.0,17.0,Washington,Washington-Arlington-Alexandria,1279.0,0.39293394777265744
11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",3369,2299.0,41452.0,234800.0,477.0,118.0,3229.0,0.0,0.0,0.0,0.0,19.0,3.0,Washington,Washington-Arlington-Alexandria,1070.0,0.3176016622143069
11001000502,"Census Tract 5.02, District of Columbia, District of Columbia",3296,2665.0,129779.0,1011500.0,2320.0,2504.0,93.0,20.0,121.0,18.0,0.0,69.0,491.0,Washington,Washington-Arlington-Alexandria,631.0,0.19144417475728157
11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",4176,2836.0,51182.0,485500.0,873.0,301.0,2547.0,23.0,17.0,0.0,6.0,43.0,1239.0,Washington,Washington-Arlington-Alexandria,1340.0,0.32088122605363983
11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",2494,1991.0,89583.0,514900.0,796.0,285.0,1666.0,6.0,15.0,0.0,0.0,70.0,452.0,Washington,Washington-Arlington-Alexandria,503.0,0.2016840417000802
11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",6173,4452.0,72308.0,681800.0,2885.0,2786.0,1133.0,31.0,143.0,0.0,0.0,253.0,1846.0,Washington,Washington-Arlington-Alexandria,1721.0,0.27879475133646525
11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",4169,2992.0,53568.0,411500.0,1385.0,1147.0,1541.0,0.0,92.0,0.0,0.0,53.0,1336.0,Washington,Washington-Arlington-Alexandria,1177.0,0.28232189973614774
11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",4121,2635.0,51065.0,301000.0,460.0,4.0,3976.0,0.0,9.0,0.0,0.0,110.0,22.0,Washington,Washington-Arlington-Alexandria,1486.0,0.3605920892987139
11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",3125,2418.0,139706.0,622200.0,1866.0,2000.0,779.0,0.0,106.0,0.0,10.0,137.0,93.0,Washington,Washington-Arlington-Alexandria,707.0,0.22624
11001005500,"Census Tract 55, District of Columbia, District of Columbia",6864,5575.0,79306.0,713500.0,5014.0,4907.0,405.0,60.0,704.0,0.0,0.0,212.0,576.0,Washington,Washington-Arlington-Alexandria,1289.0,0.1877913752913753
11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",72,52.0,-666666666.0,-666666666.0,52.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Washington-Arlington-Alexandria,20.0,0.2777777777777778
11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",2423,1919.0,147989.0,798300.0,1692.0,1777.0,242.0,0.0,135.0,0.0,7.0,120.0,142.0,Washington,Washington-Arlington-Alexandria,504.0,0.2080066033842344
11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",2569,1243.0,25774.0,243500.0,337.0,554.0,1617.0,3.0,48.0,18.0,5.0,66.0,258.0,Washington,Washington-Arlington-Alexandria,1326.0,0.5161541455819385
11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",3468,2709.0,94495.0,540900.0,1586.0,1137.0,1807.0,24.0,134.0,7.0,11.0,126.0,246.0,Washington,Washington-Arlington-Alexandria,759.0,0.21885813148788927
11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",3296,2627.0,83690.0,449800.0,1328.0,963.0,1744.0,304.0,94.0,0.0,0.0,49.0,446.0,Washington,Washington-Arlington-Alexandria,669.0,0.2029733009708738
11001000501,"Census Tract 5.01, District of Columbia, District of Columbia",3632,2980.0,109081.0,695100.0,2744.0,2763.0,162.0,0.0,128.0,0.0,0.0,68.0,511.0,Washington,Washington-Arlington-Alexandria,652.0,0.17951541850220265
11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",4151,3272.0,134282.0,1396700.0,3012.0,2900.0,457.0,0.0,366.0,0.0,0.0,29.0,399.0,Washington,Washington-Arlington-Alexandria,879.0,0.21175620332450013
11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",5264,4072.0,76836.0,453200.0,1991.0,503.0,3786.0,82.0,38.0,0.0,0.0,94.0,807.0,Washington,Washington-Arlington-Alexandria,1192.0,0.22644376899696048
11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",3347,2393.0,54817.0,464200.0,839.0,265.0,2081.0,7.0,63.0,0.0,0.0,79.0,859.0,Washington,Washington-Arlington-Alexandria,954.0,0.28503137137735285
11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",1708,1386.0,60417.0,302800.0,797.0,685.0,764.0,0.0,67.0,0.0,52.0,67.0,73.0,Washington,Washington-Arlington-Alexandria,322.0,0.1885245901639344
11001003400,"Census Tract 34, District of Columbia, District of Columbia",4901,2210.0,88772.0,710200.0,1298.0,1287.0,2926.0,0.0,108.0,0.0,6.0,112.0,462.0,Washington,Washington-Arlington-Alexandria,2691.0,0.5490716180371353
11001005800,"Census Tract 58, District of Columbia, District of Columbia",3039,2778.0,137259.0,510700.0,2237.0,1851.0,240.0,0.0,605.0,0.0,0.0,106.0,237.0,Washington,Washington-Arlington-Alexandria,261.0,0.08588351431391905
11001006400,"Census Tract 64, District of Columbia, District of Columbia",2488,1678.0,19459.0,465200.0,448.0,290.0,2068.0,9.0,0.0,0.0,0.0,0.0,121.0,Washington,Washington-Arlington-Alexandria,810.0,0.32556270096463025
11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",3297,2073.0,34410.0,239600.0,394.0,76.0,3145.0,0.0,0.0,0.0,0.0,26.0,50.0,Washington,Washington-Arlington-Alexandria,1224.0,0.37124658780709735
11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",2808,2176.0,70156.0,498000.0,898.0,436.0,1955.0,26.0,9.0,0.0,11.0,104.0,267.0,Washington,Washington-Arlington-Alexandria,632.0,0.22507122507122507
11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",7563,6564.0,113300.0,459700.0,5829.0,4965.0,726.0,0.0,639.0,0.0,26.0,244.0,963.0,Washington,Washington-Arlington-Alexandria,999.0,0.13209044030146766
11001003700,"Census Tract 37, District of Columbia, District of Columbia",5917,4075.0,79440.0,499500.0,2317.0,2021.0,2145.0,0.0,218.0,0.0,0.0,66.0,1467.0,Washington,Washington-Arlington-Alexandria,1842.0,0.31130640527294234
11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",3592,2352.0,32428.0,263500.0,284.0,164.0,3278.0,0.0,0.0,0.0,0.0,28.0,122.0,Washington,Washington-Arlington-Alexandria,1240.0,0.34521158129175944
11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",3675,2033.0,24138.0,320000.0,122.0,7.0,3492.0,0.0,0.0,0.0,23.0,19.0,134.0,Washington,Washington-Arlington-Alexandria,1642.0,0.4468027210884354
11001004100,"Census Tract 41, District of Columbia, District of Columbia",2658,2298.0,143586.0,977500.0,2142.0,2012.0,137.0,0.0,190.0,0.0,20.0,61.0,238.0,Washington,Washington-Arlington-Alexandria,360.0,0.13544018058690746
11001001100,"Census Tract 11, District of Columbia, District of Columbia",4947,3840.0,154156.0,937000.0,3332.0,3735.0,368.0,39.0,217.0,0.0,0.0,134.0,454.0,Washington,Washington-Arlington-Alexandria,1107.0,0.22377198302001214
11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",4651,3456.0,59811.0,353400.0,1651.0,1128.0,1074.0,3.0,319.0,0.0,64.0,77.0,1989.0,Washington,Washington-Arlington-Alexandria,1195.0,0.25693399268974415
11001000201,"Census Tract 2.01, District of Columbia, District of Columbia",3682,8.0,-666666666.0,-666666666.0,8.0,2351.0,272.0,7.0,493.0,0.0,0.0,123.0,436.0,Washington,Washington-Arlington-Alexandria,3674.0,0.997827267789245
11001003800,"Census Tract 38, District of Columbia, District of Columbia",5259,4480.0,98093.0,656000.0,3347.0,2792.0,867.0,30.0,271.0,42.0,44.0,121.0,1092.0,Washington,Washington-Arlington-Alexandria,779.0,0.1481270203460734
11001006900,"Census Tract 69, District of Columbia, District of Columbia",2379,1932.0,144063.0,815700.0,1558.0,1683.0,423.0,0.0,30.0,0.0,0.0,123.0,120.0,Washington,Washington-Arlington-Alexandria,447.0,0.18789407313997478
11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",2368,2024.0,100333.0,567300.0,1154.0,789.0,1294.0,0.0,43.0,0.0,0.0,14.0,228.0,Washington,Washington-Arlington-Alexandria,344.0,0.14527027027027026
11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",4111,2672.0,37203.0,251700.0,440.0,121.0,3605.0,29.0,9.0,0.0,20.0,9.0,318.0,Washington,Washington-Arlington-Alexandria,1439.0,0.3500364874726344
11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",2940,2274.0,67112.0,423800.0,883.0,306.0,2236.0,34.0,21.0,0.0,11.0,21.0,324.0,Washington,Washington-Arlington-Alexandria,666.0,0.22653061224489796
11001000701,"Census Tract 7.01, District of Columbia, District of Columbia",5643,4727.0,89889.0,455700.0,4112.0,4327.0,474.0,52.0,380.0,0.0,0.0,181.0,229.0,Washington,Washington-Arlington-Alexandria,916.0,0.1623250044302676
11001003900,"Census Tract 39, District of Columbia, District of Columbia",4643,4333.0,97557.0,446100.0,3783.0,3324.0,444.0,0.0,301.0,0.0,16.0,83.0,475.0,Washington,Washington-Arlington-Alexandria,310.0,0.06676717639457247
11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",3521,2300.0,47713.0,209300.0,347.0,16.0,3323.0,0.0,33.0,0.0,0.0,50.0,99.0,Washington,Washington-Arlington-Alexandria,1221.0,0.3467764839534223
11001010400,"Census Tract 104, District of Columbia, District of Columbia",4625,2925.0,36477.0,260300.0,583.0,277.0,4149.0,0.0,0.0,0.0,0.0,32.0,167.0,Washington,Washington-Arlington-Alexandria,1700.0,0.3675675675675676
11001010100,"Census Tract 101, District of Columbia, District of Columbia",2861,2415.0,84514.0,431500.0,1902.0,1750.0,363.0,0.0,388.0,0.0,43.0,39.0,278.0,Washington,Washington-Arlington-Alexandria,446.0,0.15588954910870326
11001010300,"Census Tract 103, District of Columbia, District of Columbia",3515,2727.0,69741.0,443700.0,1538.0,590.0,1782.0,0.0,68.0,0.0,0.0,64.0,1011.0,Washington,Washington-Arlington-Alexandria,788.0,0.22418207681365576
11001010900,"Census Tract 109, District of Columbia, District of Columbia",4054,2019.0,31094.0,334100.0,311.0,19.0,3907.0,0.0,14.0,0.0,9.0,34.0,71.0,Washington,Washington-Arlington-Alexandria,2035.0,0.5019733596447953
11001010200,"Census Tract 102, District of Columbia, District of Columbia",2745,2325.0,104215.0,561700.0,1792.0,1152.0,1125.0,40.0,124.0,0.0,0.0,117.0,187.0,Washington,Washington-Arlington-Alexandria,420.0,0.15300546448087432
11001011000,"Census Tract 110, District of Columbia, District of Columbia",3720,3278.0,75529.0,336900.0,2691.0,2313.0,978.0,37.0,162.0,0.0,0.0,78.0,152.0,Washington,Washington-Arlington-Alexandria,442.0,0.11881720430107527
11001010600,"Census Tract 106, District of Columbia, District of Columbia",7167,5824.0,110469.0,599300.0,4825.0,4560.0,1694.0,11.0,457.0,0.0,0.0,124.0,321.0,Washington,Washington-Arlington-Alexandria,1343.0,0.1873866331798521
11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",5986,4981.0,87969.0,470300.0,3508.0,2591.0,1157.0,22.0,426.0,27.0,8.0,268.0,1487.0,Washington,Washington-Arlington-Alexandria,1005.0,0.1678917474106248
11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",2083,1803.0,138295.0,814300.0,1444.0,1187.0,282.0,0.0,132.0,0.0,15.0,94.0,373.0,Washington,Washington-Arlington-Alexandria,280.0,0.13442150744119058
11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",4888,3399.0,40378.0,513900.0,1610.0,924.0,2854.0,0.0,479.0,0.0,14.0,118.0,499.0,Washington,Washington-Arlington-Alexandria,1489.0,0.30462356792144024
11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",3144,2628.0,101891.0,478700.0,1939.0,1531.0,1029.0,27.0,182.0,0.0,0.0,137.0,243.0,Washington,Washington-Arlington-Alexandria,516.0,0.16412213740458015
11001011100,"Census Tract 111, District of Columbia, District of Columbia",5548,4202.0,75781.0,427300.0,1669.0,416.0,4473.0,8.0,47.0,0.0,8.0,126.0,470.0,Washington,Washington-Arlington-Alexandria,1346.0,0.24260994953136264
11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",5163,2970.0,30764.0,236700.0,205.0,0.0,5056.0,0.0,0.0,0.0,0.0,94.0,13.0,Washington,Washington-Arlington-Alexandria,2193.0,0.42475305055200463
11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",2914,1831.0,30704.0,-666666666.0,117.0,0.0,2840.0,0.0,0.0,0.0,41.0,33.0,0.0,Washington,Washington-Arlington-Alexandria,1083.0,0.3716540837336994
11001010500,"Census Tract 105, District of Columbia, District of Columbia",3624,3062.0,83750.0,398100.0,2234.0,1515.0,1467.0,0.0,198.0,14.0,12.0,149.0,269.0,Washington,Washington-Arlington-Alexandria,562.0,0.15507726269315672
11001010800,"Census Tract 108, District of Columbia, District of Columbia",6451,780.0,36058.0,242500.0,649.0,4155.0,749.0,0.0,773.0,8.0,0.0,235.0,531.0,Washington,Washington-Arlington-Alexandria,5671.0,0.8790885134087738
11001010700,"Census Tract 107, District of Columbia, District of Columbia",1711,1174.0,73750.0,444700.0,1053.0,1143.0,123.0,0.0,179.0,0.0,0.0,23.0,243.0,Washington,Washington-Arlington-Alexandria,537.0,0.3138515488018703
24009860102,"Census Tract 8601.02, Calvert County, Maryland",2692,2036.0,84609.0,384000.0,633.0,2449.0,79.0,0.0,0.0,0.0,26.0,43.0,95.0,Washington,Washington-Arlington-Alexandria,656.0,0.2436849925705795
24009860801,"Census Tract 8608.01, Calvert County, Maryland",7166,4677.0,119831.0,375900.0,1181.0,5665.0,826.0,144.0,0.0,0.0,0.0,328.0,203.0,Washington,Washington-Arlington-Alexandria,2489.0,0.34733463578007256
24009860702,"Census Tract 8607.02, Calvert County, Maryland",3317,2274.0,73550.0,324300.0,456.0,1920.0,934.0,0.0,52.0,0.0,0.0,152.0,259.0,Washington,Washington-Arlington-Alexandria,1043.0,0.31444075972264096
24009861001,"Census Tract 8610.01, Calvert County, Maryland",1082,777.0,130000.0,370500.0,353.0,926.0,93.0,0.0,13.0,0.0,0.0,20.0,30.0,Washington,Washington-Arlington-Alexandria,305.0,0.28188539741219965
24009860701,"Census Tract 8607.01, Calvert County, Maryland",3153,2280.0,88929.0,402500.0,601.0,2397.0,407.0,0.0,184.0,0.0,0.0,100.0,65.0,Washington,Washington-Arlington-Alexandria,873.0,0.2768791627021884
24009860802,"Census Tract 8608.02, Calvert County, Maryland",4938,3318.0,86324.0,296100.0,970.0,4057.0,484.0,0.0,40.0,0.0,10.0,97.0,250.0,Washington,Washington-Arlington-Alexandria,1620.0,0.32806804374240583
24009860200,"Census Tract 8602, Calvert County, Maryland",6005,4116.0,126859.0,485000.0,1478.0,4795.0,691.0,0.0,78.0,0.0,0.0,292.0,149.0,Washington,Washington-Arlington-Alexandria,1889.0,0.31457119067443795
24009860703,"Census Tract 8607.03, Calvert County, Maryland",3849,2627.0,95313.0,340300.0,535.0,2350.0,944.0,0.0,21.0,0.0,0.0,170.0,364.0,Washington,Washington-Arlington-Alexandria,1222.0,0.31748506105481944
24009860101,"Census Tract 8601.01, Calvert County, Maryland",3168,2202.0,124706.0,462500.0,863.0,2523.0,282.0,6.0,161.0,0.0,0.0,89.0,113.0,Washington,Washington-Arlington-Alexandria,966.0,0.30492424242424243
24009860401,"Census Tract 8604.01, Calvert County, Maryland",10175,6851.0,96875.0,298200.0,2034.0,8168.0,685.0,0.0,291.0,0.0,0.0,583.0,448.0,Washington,Washington-Arlington-Alexandria,3324.0,0.3266830466830467
24009860402,"Census Tract 8604.02, Calvert County, Maryland",3755,2418.0,92105.0,297900.0,667.0,2969.0,519.0,0.0,29.0,0.0,0.0,139.0,99.0,Washington,Washington-Arlington-Alexandria,1337.0,0.35605858854860184
24009860501,"Census Tract 8605.01, Calvert County, Maryland",6429,3974.0,135369.0,444300.0,1437.0,5175.0,564.0,0.0,161.0,34.0,0.0,347.0,148.0,Washington,Washington-Arlington-Alexandria,2455.0,0.38186343132680045
24009860502,"Census Tract 8605.02, Calvert County, Maryland",3154,2292.0,100625.0,319000.0,684.0,2616.0,267.0,0.0,0.0,0.0,12.0,51.0,208.0,Washington,Washington-Arlington-Alexandria,862.0,0.2733037412809131
24009860600,"Census Tract 8606, Calvert County, Maryland",7375,4850.0,132682.0,425900.0,1648.0,6290.0,376.0,0.0,175.0,0.0,0.0,392.0,142.0,Washington,Washington-Arlington-Alexandria,2525.0,0.3423728813559322
24009860300,"Census Tract 8603, Calvert County, Maryland",4818,3257.0,128155.0,400800.0,1147.0,3859.0,698.0,0.0,36.0,0.0,0.0,132.0,93.0,Washington,Washington-Arlington-Alexandria,1561.0,0.3239933582399336
24009860900,"Census Tract 8609, Calvert County, Maryland",7102,5100.0,93454.0,284700.0,1745.0,5315.0,1233.0,0.0,14.0,0.0,0.0,184.0,356.0,Washington,Washington-Arlington-Alexandria,2002.0,0.2818924246691073
24009861003,"Census Tract 8610.03, Calvert County, Maryland",5795,3943.0,81068.0,223000.0,1112.0,4623.0,962.0,0.0,36.0,0.0,21.0,55.0,98.0,Washington,Washington-Arlington-Alexandria,1852.0,0.3195858498705781
24009861004,"Census Tract 8610.04, Calvert County, Maryland",6851,4277.0,85612.0,215000.0,886.0,5485.0,547.0,0.0,122.0,0.0,0.0,541.0,156.0,Washington,Washington-Arlington-Alexandria,2574.0,0.3757115749525617
24009990100,"Census Tract 9901, Calvert County, Maryland",0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Washington-Arlington-Alexandria,0.0,
24017850102,"Census Tract 8501.02, Charles County, Maryland",2393,1618.0,61422.0,239300.0,346.0,981.0,1115.0,14.0,54.0,0.0,0.0,141.0,88.0,Washington,Washington-Arlington-Alexandria,775.0,0.3238612620142081
24017850101,"Census Tract 8501.01, Charles County, Maryland",5859,3942.0,89935.0,267100.0,1192.0,1431.0,3194.0,31.0,240.0,0.0,34.0,411.0,518.0,Washington,Washington-Arlington-Alexandria,1917.0,0.3271889400921659
24017850713,"Census Tract 8507.13, Charles County, Maryland",7805,5380.0,137202.0,362200.0,2038.0,2676.0,4039.0,0.0,238.0,131.0,0.0,144.0,577.0,Washington,Washington-Arlington-Alexandria,2425.0,0.31069827033952596
24017850712,"Census Tract 8507.12, Charles County, Maryland",6025,4010.0,120673.0,326700.0,1664.0,2494.0,2998.0,50.0,93.0,0.0,12.0,263.0,115.0,Washington,Washington-Arlington-Alexandria,2015.0,0.33443983402489624
24017850708,"Census Tract 8507.08, Charles County, Maryland",5353,3677.0,115179.0,293700.0,1083.0,1699.0,2829.0,0.0,352.0,6.0,0.0,236.0,231.0,Washington,Washington-Arlington-Alexandria,1676.0,0.31309546048944514
